listing_id,neighborhood,bedrooms,property_type,price_ksh,occupancy_rate,rating,review_count,price_tier,source_neighbourhood,last_review
35145314,upperhill,Studio,Private Room,1900,0.052,4.5,1,3,Corona,2019-06-15
35145342,upperhill,Studio,Private Room,2200,0.06,4.5,1,3,Corona,2019-06-19
35146846,langata,1 BR,Entire Home,5800,0.148,4,0,2,Harlem,
35147355,kilimani,2 BR,Entire Home,15800,0.2,4,0,4,Financial District,
35147457,thika-road,3 BR,Entire Home,24300,0.86,4,0,1,Vinegar Hill,
35150643,upperhill,Studio,Private Room,1900,0.038,5,2,3,Corona,2019-06-20
35151658,westlands,Studio,Private Room,6100,0.803,5,5,5,Williamsburg,2019-06-26
35152601,kileleshwa,3 BR,Entire Home,27600,0.63,5,4,4,SoHo,2019-06-12
35152749,langata,2 BR,Entire Home,13000,0.622,5,4,2,Upper East Side,2019-06-30
35153060,lavington,Studio,Private Room,3900,0.986,5,3,4,Bushwick,2019-06-16
35153229,upperhill,2 BR,Entire Home,12100,0.586,5,5,3,Cambria Heights,2019-07-07
35153334,karen,1 BR,Entire Home,12300,0.959,4.5,1,5,Hell's Kitchen,2019-06-21
35153702,muthaiga,1 BR,Entire Home,8100,0.274,4,0,5,East Harlem,
35153758,kileleshwa,Studio,Private Room,6300,0.005,4,0,4,Flushing,
35154253,lavington,Studio,Private Room,8700,0.967,4,0,4,East Village,
35154411,runda,1 BR,Private Room,32700,0,5,3,5,Midtown,2019-06-30
35154533,karen,3 BR,Entire Home,34800,0,5,5,5,Hell's Kitchen,2019-07-05
35154571,karen,2 BR,Entire Home,20500,0.419,5,3,5,Hell's Kitchen,2019-06-23
35154668,runda,1 BR,Private Room,32700,0.025,5,2,5,Midtown,2019-07-05
35154803,runda,1 BR,Private Room,32700,0.052,4.5,1,5,Midtown,2019-06-22
35154913,runda,1 BR,Private Room,32700,0.052,5,6,5,Midtown,2019-07-07
35155176,westlands,3 BR,Entire Home,41000,0.033,5,3,5,Williamsburg,2019-06-16
35155188,muthaiga,2 BR,Entire Home,14700,0.551,5,5,5,West Village,2019-06-28
35155272,lavington,3 BR,Entire Home,23600,0.616,4,0,4,Chelsea,
35155320,kilimani,1 BR,Entire Home,9800,0.058,4,0,4,Financial District,
35155541,kilimani,1 BR,Entire Home,9800,0.03,4,0,4,Financial District,
35155925,karen,3 BR,Entire Home,34400,0.26,5,2,5,Hell's Kitchen,2019-06-28
35156210,south-c,1 BR,Entire Home,7600,0.995,4,0,1,Lower East Side,
35156223,lavington,Studio,Private Room,3300,0.321,4,0,4,Bedford-Stuyvesant,
35156439,langata,3 BR,Entire Home,20200,0.622,5,5,2,Upper East Side,2019-07-03
35156906,lavington,Studio,Private Room,3300,0,4,0,4,Bedford-Stuyvesant,
35156995,runda,Studio,Private Room,10200,0.762,4.5,1,5,Fort Greene,2019-06-14
35157163,langata,Studio,Private Room,4400,0.942,4,0,2,Harlem,
35157419,lavington,Studio,Private Room,3300,0.318,4,0,4,Bedford-Stuyvesant,
35158358,kilimani,1 BR,Entire Home,11800,0.995,5,7,4,Upper West Side,2019-07-06
35158573,westlands,Studio,Private Room,6100,0.605,4,0,5,Williamsburg,
35158765,langata,2 BR,Entire Home,16600,0.589,5,3,2,Upper East Side,2019-07-01
35159849,kileleshwa,Studio,Private Room,8700,0.019,4,0,4,Flushing,
35160399,runda,1 BR,Entire Home,8100,0.603,4.8,2,5,Cypress Hills,2019-06-03
35160406,muthaiga,1 BR,Entire Home,7000,0.014,4.8,2,5,East Flatbush,2019-06-08
35160490,muthaiga,Studio,Private Room,7400,0,4.5,1,5,Rego Park,2019-06-22
35160692,gigiri,Studio,Private Room,3800,0.975,4,0,5,Flatbush,
35160771,muthaiga,1 BR,Entire Home,11500,0.784,5,4,5,East Harlem,2019-06-24
35160909,lavington,1 BR,Entire Home,7800,0.91,4,0,4,Kensington,
35161225,lavington,3 BR,Entire Home,39300,0.685,4.5,1,4,Chelsea,2019-06-20
35161717,lavington,Studio,Private Room,9800,0.074,4.5,1,4,East Village,2019-06-10
35162122,gigiri,1 BR,Entire Home,3800,0.992,4,0,5,St. Albans,
35162306,westlands,Studio,Private Room,4900,0,5,2,5,Williamsburg,2019-06-29
35162513,lavington,1 BR,Entire Home,8700,0.378,5,3,4,Bedford-Stuyvesant,2019-06-29
35162591,lavington,Studio,Private Room,3900,0.915,4,0,4,Bedford-Stuyvesant,
35163045,parklands,Studio,Private Room,5000,0,4.5,1,3,Windsor Terrace,2019-06-25
35163190,south-c,1 BR,Entire Home,9000,0.929,5,2,1,Ditmars Steinway,2019-07-01
35163290,runda,1 BR,Private Room,29900,0.063,4.5,1,5,Midtown,2019-07-01
35163461,lavington,3 BR,Entire Home,25100,0.553,4.5,1,4,East Village,2019-06-09
35163692,langata,Studio,Private Room,4100,0.852,4.9,2,2,Harlem,2019-06-22
35164003,kileleshwa,Studio,Private Room,11800,0.885,4,0,4,SoHo,
35164652,ngong-road,2 BR,Entire Home,14800,0.674,4.5,1,3,Arrochar,2019-06-24
35164694,lavington,1 BR,Entire Home,9500,0.942,4,0,4,East Village,
35164876,langata,1 BR,Entire Home,7200,0.951,4,0,2,Harlem,
35165258,lavington,3 BR,Entire Home,39400,0.142,5,4,4,Chelsea,2019-07-05
35165581,karen,Studio,Private Room,5700,0.753,4.5,1,5,Morrisania,2019-06-30
35166290,langata,Studio,Private Room,4000,0.501,5,3,2,Harlem,2019-06-20
35166495,westlands,3 BR,Entire Home,49100,0.781,5,2,5,Tribeca,2019-06-28
35166514,gigiri,1 BR,Entire Home,12300,0.786,4.5,1,5,Howard Beach,2019-07-01
35166637,westlands,Studio,Private Room,8200,0.882,4,0,5,Williamsburg,
35166718,lavington,Studio,Private Room,9500,0.09,4.8,2,4,Chelsea,2019-06-02
35166913,runda,2 BR,Entire Home,18800,0.025,4.8,2,5,Midtown,2019-06-15
35166942,lavington,Studio,Private Room,5300,0.882,4,0,4,Bedford-Stuyvesant,
35167097,gigiri,Studio,Private Room,10200,0.808,4.4,1,5,Flatiron District,2019-06-01
35167332,muthaiga,Studio,Private Room,8200,0,4,0,5,East Harlem,
35167554,parklands,Studio,Private Room,4200,0,5,12,3,East Elmhurst,2019-07-01
35167683,karen,2 BR,Entire Home,17100,0.515,5,4,5,Hell's Kitchen,2019-06-23
35167707,kilimani,3 BR,Entire Home,22800,0.26,4,0,4,Long Island City,
35168463,karen,Studio,Private Room,6100,0.753,5,2,5,Rosedale,2019-06-30
35168757,muthaiga,1 BR,Entire Home,8200,0.852,4,0,5,Kips Bay,
35169758,south-b,Studio,Private Room,2000,0.759,5,2,2,Port Morris,2019-06-16
35170169,south-b,Studio,Private Room,7300,0,4,0,2,Claremont Village,
35170369,langata,2 BR,Entire Home,18100,0.575,4,0,2,Greenpoint,
35170961,south-b,Studio,Private Room,4400,0.756,4,0,2,Port Morris,
35172393,muthaiga,Studio,Private Room,7300,0,4,0,5,East Flatbush,
35172821,muthaiga,Studio,Private Room,5700,0,4,0,5,East Flatbush,
35172841,muthaiga,Studio,Private Room,6500,0,4,0,5,East Flatbush,
35175500,karen,2 BR,Entire Home,17200,0.8,4.8,2,5,Hell's Kitchen,2019-06-21
35177453,langata,2 BR,Entire Home,12300,0.759,4.5,1,2,Upper East Side,2019-06-23
35179345,kilimani,2 BR,Entire Home,17900,0.09,4,0,4,Financial District,
35181903,parklands,3 BR,Entire Home,34000,0.173,5,3,3,Windsor Terrace,2019-07-01
35182164,kileleshwa,Studio,Private Room,4000,0,4.5,1,4,Prospect-Lefferts Gardens,2019-06-13
35182202,runda,3 BR,Entire Home,41000,0.173,4,0,5,Midtown,
35182511,westlands,2 BR,Entire Home,14300,0.123,4,0,5,Williamsburg,
35182672,kilimani,1 BR,Entire Home,6900,0.34,5,3,4,Concourse,2019-06-30
35183070,lavington,3 BR,Entire Home,39400,0.614,4,0,4,Bedford-Stuyvesant,
35183293,thika-road,2 BR,Entire Home,11500,0.052,5,2,1,South Slope,2019-07-01
35183442,gigiri,Studio,Private Room,8200,0,5,6,5,Bay Ridge,2019-07-04
35184104,muthaiga,Studio,Private Room,11500,0.942,4.5,1,5,East Harlem,2019-06-10
35185015,south-c,1 BR,Entire Home,5600,0,4,0,1,Crown Heights,
35185863,thika-road,2 BR,Entire Home,13500,0.055,5,4,1,South Slope,2019-06-30
35185876,lavington,2 BR,Entire Home,17700,0.375,4,0,4,Chelsea,
35186244,westlands,1 BR,Entire Home,11500,0.019,5,4,5,Williamsbridge,2019-07-02
35186258,muthaiga,1 BR,Entire Home,10700,0.97,5,2,5,Kips Bay,2019-06-30
35186445,karen,2 BR,Entire Home,13300,0.575,5,3,5,Hell's Kitchen,2019-06-23
35187654,muthaiga,3 BR,Entire Home,81500,0.058,5,3,5,West Village,2019-07-05
35187770,lavington,3 BR,Entire Home,21700,0.038,5,3,4,Bushwick,2019-07-05
35187772,lavington,Studio,Private Room,5500,0.882,4,0,4,Bedford-Stuyvesant,
35187992,lavington,Studio,Private Room,5500,0.553,5,3,4,Bushwick,2019-07-07
35188017,lavington,3 BR,Entire Home,27400,0.929,5,5,4,East Village,2019-07-02
35188430,lavington,Studio,Private Room,4700,0,4.9,2,4,Bushwick,2019-06-05
35188790,lavington,Studio,Private Room,4700,0.512,5,3,4,Bushwick,2019-07-05
35189052,south-b,3 BR,Entire Home,68600,0.948,4,0,2,Park Slope,
35189086,lavington,Studio,Private Room,5500,0.529,5,2,4,Bushwick,2019-06-24
35189297,lavington,2 BR,Entire Home,12500,0.066,4.5,1,4,Bedford-Stuyvesant,2019-06-23
35189318,langata,1 BR,Private Room,11500,0.762,4,0,2,Harlem,
35189403,langata,1 BR,Entire Home,9100,0.233,4,0,2,Upper East Side,
35189446,karen,2 BR,Entire Home,16400,0.778,5,2,5,Hell's Kitchen,2019-06-23
35189906,lavington,Studio,Private Room,3300,0.315,4,0,4,Bedford-Stuyvesant,
35189990,south-c,3 BR,Entire Home,27400,0.175,4.5,1,1,Crown Heights,2019-06-16
35190108,lavington,Studio,Private Room,3300,0.342,4,0,4,Bedford-Stuyvesant,
35190131,karen,1 BR,Entire Home,12300,0.956,5,4,5,Hell's Kitchen,2019-06-28
35190355,lavington,2 BR,Entire Home,16400,0.345,4,0,4,Bedford-Stuyvesant,
35190467,thika-road,Studio,Private Room,7600,0.51,4,0,1,Elmhurst,
35191797,langata,1 BR,Entire Home,10300,0.329,4,0,2,Upper East Side,
35191909,langata,2 BR,Entire Home,14400,0.578,4.8,2,2,Harlem,2019-06-02
35192077,lavington,2 BR,Entire Home,13000,0,5,2,4,East Village,2019-06-28
35192314,karen,3 BR,Entire Home,41000,0.101,5,3,5,Hell's Kitchen,2019-07-03
35193203,lavington,1 BR,Entire Home,7900,0.986,4,0,4,Bushwick,
35193872,langata,Studio,Private Room,9400,0.515,4,0,2,Bayside,
35193964,ngong-road,3 BR,Entire Home,37800,0.622,5,6,3,Murray Hill,2019-07-07
35195090,ngong-road,1 BR,Entire Home,8300,0,4,0,3,Clinton Hill,
35195180,langata,Studio,Private Room,2500,0.66,4,0,2,Harlem,
35195580,muthaiga,3 BR,Entire Home,26100,0.622,5,2,5,East Harlem,2019-06-09
35195898,karen,1 BR,Entire Home,12300,0.833,5,2,5,Hell's Kitchen,2019-07-03
35195915,lavington,3 BR,Entire Home,23600,0,5,3,4,Chelsea,2019-07-07
35196057,langata,3 BR,Entire Home,21400,0.663,4.5,1,2,Harlem,2019-06-26
35196099,kilimani,1 BR,Entire Home,11800,0.811,5,2,4,Upper West Side,2019-07-07
35196447,lavington,3 BR,Entire Home,29100,0.921,4.5,1,4,Bushwick,2019-07-01
35196648,langata,Studio,Private Room,4300,0.833,4.5,1,2,Harlem,2019-06-14
35196787,westlands,1 BR,Entire Home,7800,0.822,5,5,5,Astoria,2019-07-07
35196872,south-c,Studio,Private Room,5100,0,4,0,1,Lower East Side,
35196873,langata,Studio,Private Room,7300,0.893,4,0,2,Harlem,
35197041,upperhill,3 BR,Entire Home,24900,0.827,4.5,1,3,Boerum Hill,2019-06-25
35197107,parklands,1 BR,Entire Home,7600,0.786,5,4,3,Jamaica,2019-07-01
35197207,gigiri,Studio,Private Room,8200,0.753,5,2,5,Bath Beach,2019-06-26
35197271,lavington,3 BR,Entire Home,35000,0.11,5,2,4,Chelsea,2019-06-22
35197281,parklands,2 BR,Entire Home,18900,0.912,5,2,3,Greenwich Village,2019-06-23
35197500,kilimani,1 BR,Entire Home,11800,0.948,5,4,4,Queens Village,2019-07-08
35197505,lavington,Studio,Private Room,2000,0.068,4,0,4,Bushwick,
35198287,westlands,3 BR,Entire Home,45000,0.778,5,2,5,Williamsburg,2019-07-05
35199464,runda,3 BR,Entire Home,73700,0,4,0,5,Far Rockaway,
35199871,lavington,Studio,Private Room,3900,0.044,5,4,4,Bedford-Stuyvesant,2019-06-25
35200165,lavington,Studio,Private Room,2000,0.052,4,0,4,Bushwick,
35201987,runda,2 BR,Entire Home,18000,0.882,4,0,5,Fort Greene,
35202508,karen,2 BR,Entire Home,16400,0.586,5,6,5,Hell's Kitchen,2019-07-02
35202605,muthaiga,2 BR,Entire Home,20500,0.879,5,4,5,East Harlem,2019-06-30
35204821,runda,3 BR,Entire Home,28700,0.225,4,0,5,Midtown,
35206134,karen,3 BR,Entire Home,30700,0.877,4.5,1,5,Hell's Kitchen,2019-06-16
35212471,karen,3 BR,Entire Home,32400,0.721,5,3,5,Hell's Kitchen,2019-06-29
35215551,lavington,1 BR,Entire Home,11800,0,4,0,4,East Village,
35215644,kilimani,3 BR,Entire Home,22100,0.455,5,3,4,Financial District,2019-07-06
35217588,south-b,Studio,Private Room,2900,0.485,4,0,2,Claremont Village,
35217816,lavington,3 BR,Entire Home,23600,0.227,4.5,1,4,Bedford-Stuyvesant,2019-06-30
35217833,lavington,2 BR,Entire Home,17700,0.058,5,2,4,East Village,2019-06-26
35217858,kilimani,Studio,Private Room,4600,0.636,4,0,4,Long Island City,
35219177,langata,Studio,Private Room,4300,0.888,5,2,2,Harlem,2019-06-23
35219812,south-c,Studio,Private Room,3100,0.992,5,2,1,Crown Heights,2019-06-28
35220162,kileleshwa,1 BR,Entire Home,7600,0.564,5,12,4,Flushing,2019-07-03
35220477,south-c,3 BR,Entire Home,19100,0.025,5,2,1,Crown Heights,2019-06-30
35220744,karen,3 BR,Entire Home,25000,0.879,5,4,5,Hell's Kitchen,2019-06-30
35220898,westlands,Studio,Private Room,5800,0.945,4.5,1,5,Williamsburg,2019-06-10
35220970,runda,Studio,Private Room,7400,0,5,9,5,Midtown,2019-06-28
35220992,lavington,Studio,Private Room,3500,0.992,5,4,4,Woodhaven,2019-06-30
35221421,westlands,1 BR,Entire Home,4100,0.584,5,2,5,Williamsburg,2019-06-17
35221845,langata,1 BR,Entire Home,8300,0.715,5,2,2,Harlem,2019-06-23
35222002,thika-road,1 BR,Entire Home,6900,0.118,4,0,1,Maspeth,
35222046,lavington,1 BR,Entire Home,9500,0.789,4,0,4,Bushwick,
35222233,lavington,Studio,Private Room,10200,0,4,0,4,Bedford-Stuyvesant,
35222567,runda,Studio,Private Room,9000,0,5,4,5,Canarsie,2019-06-29
35222909,lavington,2 BR,Entire Home,13800,0.978,4.5,1,4,East Village,2019-07-01
35223189,south-c,3 BR,Entire Home,18000,0.06,4.5,1,1,Crown Heights,2019-07-01
35223869,runda,2 BR,Entire Home,17100,0.784,5,3,5,Fort Greene,2019-06-24
35224490,langata,2 BR,Entire Home,18100,0.652,5,3,2,Theater District,2019-06-25
35224560,runda,Studio,Private Room,4500,0.173,4.4,1,5,Sunnyside,2019-06-02
35224736,south-c,Studio,Private Room,9000,0,4,0,1,Lower East Side,
35225375,westlands,3 BR,Entire Home,40100,0.997,4.5,1,5,Williamsburg,2019-06-17
35225838,lavington,Studio,Private Room,3500,0.997,4.5,1,4,Bushwick,2019-07-01
35226357,karen,Studio,Private Room,4900,0.507,4,0,5,Rosedale,
35226897,lavington,3 BR,Entire Home,23600,0.956,4,0,4,Chelsea,
35226973,kilimani,3 BR,Entire Home,70900,0.844,4.5,1,4,Upper West Side,2019-07-07
35227165,westlands,2 BR,Entire Home,18400,0.805,5,2,5,Williamsburg,2019-07-04
35228252,lavington,2 BR,Entire Home,16100,0.044,4.4,1,4,East Village,2019-06-02
35228596,ngong-road,3 BR,Entire Home,30300,0,4,0,3,Murray Hill,
35228797,kilimani,3 BR,Entire Home,28400,0.742,5,5,4,Upper West Side,2019-06-23
35228840,ngong-road,3 BR,Entire Home,23200,0.003,4,0,3,Murray Hill,
35228980,lavington,2 BR,Entire Home,15700,0.008,4,0,4,Chelsea,
35229075,langata,3 BR,Entire Home,23200,0.844,4.5,1,2,Upper East Side,2019-06-25
35229201,karen,Studio,Private Room,7000,0.521,5,6,5,Hell's Kitchen,2019-06-28
35229312,lavington,Studio,Private Room,4300,0.951,5,2,4,Kensington,2019-06-30
35229609,karen,2 BR,Entire Home,15500,0.573,5,4,5,Hell's Kitchen,2019-07-01
35229657,karen,3 BR,Entire Home,75300,0.507,4,0,5,Hell's Kitchen,
35230465,lavington,3 BR,Entire Home,39400,0,4.5,1,4,East Village,2019-06-22
35230828,muthaiga,2 BR,Entire Home,18400,0.395,4.5,1,5,Kips Bay,2019-06-30
35230999,muthaiga,3 BR,Entire Home,32800,0.285,5,3,5,Kips Bay,2019-06-25
35231242,lavington,3 BR,Entire Home,70900,0.014,5,2,4,Chelsea,2019-07-05
35231621,lavington,2 BR,Entire Home,17700,0.151,4,0,4,East Village,
35231663,lavington,Studio,Private Room,7000,0.926,4.5,1,4,Bushwick,2019-06-14
35231903,karen,2 BR,Entire Home,13900,0.929,5,5,5,Hell's Kitchen,2019-07-01
35231916,kilimani,Studio,Private Room,5100,0.866,4.5,1,4,Long Island City,2019-06-23
35232437,karen,3 BR,Entire Home,65500,0.014,4,0,5,Hell's Kitchen,
35232920,lavington,2 BR,Entire Home,16500,0.077,4,0,4,Chelsea,
35232958,runda,Studio,Private Room,4500,0.003,4,0,5,Parkchester,
35233037,lavington,1 BR,Private Room,30700,0,4,0,4,East Village,
35233074,kilimani,3 BR,Entire Home,21700,0.071,5,3,4,Long Island City,2019-07-01
35233128,muthaiga,3 BR,Entire Home,61400,0,4,0,5,West Village,
35233606,ngong-road,3 BR,Entire Home,34000,0.411,4,0,3,Murray Hill,
35233649,south-c,3 BR,Entire Home,20500,0.025,5,3,1,Crown Heights,2019-07-02
35233704,westlands,Studio,Private Room,4100,0.066,5,2,5,Astoria,2019-07-06
35233735,karen,3 BR,Entire Home,76200,0.014,4,0,5,Hell's Kitchen,
35233790,westlands,Studio,Private Room,6100,0,5,3,5,Williamsburg,2019-06-22
35233799,parklands,Studio,Private Room,3700,0,5,3,3,East Elmhurst,2019-06-29
35233865,karen,Studio,Private Room,5700,0,4,0,5,Rosedale,
35233897,kilimani,Studio,Private Room,7100,0.986,4.5,1,4,Financial District,2019-06-23
35233962,runda,3 BR,Entire Home,28700,0.995,4.5,1,5,Midtown,2019-06-09
35233998,runda,3 BR,Entire Home,49100,0.893,5,2,5,Cobble Hill,2019-06-16
35235212,upperhill,Studio,Private Room,2700,0.83,4.9,2,3,Corona,2019-06-30
35235326,lavington,Studio,Private Room,5500,0.175,5,5,4,Bushwick,2019-07-02
35235379,upperhill,Studio,Private Room,2700,0.077,5,5,3,Corona,2019-07-07
35235701,kileleshwa,Studio,Private Room,5500,0.137,4.8,2,4,Flushing,2019-06-08
35236040,lavington,Studio,Private Room,11800,0.784,4,0,4,Chelsea,
35236345,kilimani,Studio,Private Room,2800,0.986,4,0,4,Woodside,
35236534,kilimani,Studio,Private Room,3200,0.89,4,0,4,Woodside,
35236795,westlands,2 BR,Entire Home,18800,0.959,4.5,1,5,Williamsburg,2019-06-16
35237543,ngong-road,Studio,Private Room,3000,0.753,4,0,3,Allerton,
35237894,runda,3 BR,Entire Home,37600,0.627,4,0,5,Midtown,
35238264,lavington,Studio,Private Room,7900,0,4.4,1,4,Morningside Heights,2019-06-02
35238691,westlands,Studio,Private Room,7800,0.734,4.5,1,5,Williamsburg,2019-06-08
35238986,kileleshwa,2 BR,Entire Home,15400,0.526,4,0,4,Wakefield,
35240782,lavington,1 BR,Entire Home,8700,0,4,0,4,East Village,
35240989,langata,2 BR,Entire Home,13000,0.488,5,3,2,Harlem,2019-06-10
35247268,karen,3 BR,Entire Home,27000,0.551,5,13,5,Hell's Kitchen,2019-07-04
35247808,lavington,Studio,Private Room,6100,0.94,4,0,4,East Village,
35249301,parklands,3 BR,Entire Home,26400,0.49,5,2,3,Greenwich Village,2019-06-13
35249458,upperhill,1 BR,Entire Home,5700,0.307,5,2,3,Concourse Village,2019-06-21
35249610,karen,3 BR,Entire Home,57300,0.167,4,0,5,Hell's Kitchen,
35249977,lavington,Studio,Private Room,3000,0.997,4,0,4,Bedford-Stuyvesant,
35250139,lavington,2 BR,Entire Home,13900,0.849,4,0,4,Bushwick,
35250568,westlands,1 BR,Entire Home,11500,0.775,4.5,1,5,Astoria,2019-06-15
35251282,muthaiga,Studio,Private Room,4100,0,4,0,5,East Harlem,
35251947,lavington,2 BR,Entire Home,15800,0.584,5,2,4,Rockaway Beach,2019-07-06
35252356,gigiri,3 BR,Entire Home,77800,0,4,0,5,Flatiron District,
35252509,lavington,3 BR,Entire Home,26200,0.011,4,0,4,Chelsea,
35252737,ngong-road,3 BR,Entire Home,31500,0,4,0,3,Murray Hill,
35253003,kilimani,Studio,Private Room,5900,0.819,4,0,4,Long Island City,
35253668,south-b,Studio,Private Room,4400,0.51,5,2,2,Springfield Gardens,2019-06-26
35255732,muthaiga,1 BR,Entire Home,10300,0.942,4,0,5,Glendale,
35256322,kileleshwa,Studio,Private Room,6800,0.51,4,0,4,Prospect-Lefferts Gardens,
35257081,langata,Studio,Private Room,3600,0.268,5,7,2,Harlem,2019-06-30
35257168,lavington,Studio,Private Room,5900,0.896,4,0,4,Bedford-Stuyvesant,
35257699,karen,3 BR,Entire Home,20900,0.849,5,2,5,Hell's Kitchen,2019-07-01
35257756,muthaiga,Studio,Private Room,8200,0.915,5,3,5,West Village,2019-06-12
35258971,lavington,2 BR,Entire Home,13400,0.351,5,5,4,Bedford-Stuyvesant,2019-07-07
35259405,gigiri,1 BR,Entire Home,5300,0.948,4,0,5,Jamaica Estates,
35259569,lavington,Studio,Private Room,4600,0.959,4.5,1,4,Bedford-Stuyvesant,2019-06-12
35260351,kilimani,2 BR,Entire Home,13300,0.94,4,0,4,Upper West Side,
35260483,karen,1 BR,Entire Home,11900,0.986,4,0,5,Hell's Kitchen,
35260885,kilimani,2 BR,Entire Home,19600,0.764,5,4,4,Financial District,2019-07-03
35260994,south-c,3 BR,Entire Home,34700,0.975,4,0,1,Nolita,
35261255,kilimani,1 BR,Entire Home,6300,0,4.5,1,4,Long Island City,2019-06-08
35261651,langata,Studio,Private Room,7200,0.907,4.5,1,2,Upper East Side,2019-06-19
35261660,south-c,2 BR,Entire Home,17000,0.107,4.5,1,1,Crown Heights,2019-07-01
35262429,lavington,1 BR,Entire Home,5300,0,4.5,1,4,Bushwick,2019-07-03
35262444,muthaiga,Studio,Private Room,5400,0.644,5,5,5,Washington Heights,2019-07-06
35262475,south-c,2 BR,Entire Home,17400,0.153,5,5,1,Crown Heights,2019-07-01
35262993,south-c,3 BR,Entire Home,33000,0.156,4,0,1,Crown Heights,
35263166,lavington,Studio,Private Room,3300,0.085,4,0,4,Bedford-Stuyvesant,
35263416,runda,1 BR,Private Room,61400,0.471,4,0,5,Midtown,
35263825,ngong-road,Studio,Private Room,3800,0.978,5,3,3,Mott Haven,2019-06-30
35263872,lavington,Studio,Private Room,8600,0.595,5,5,4,Morningside Heights,2019-06-22
35264260,ngong-road,3 BR,Entire Home,26500,0.622,4,0,3,Clinton Hill,
35264702,lavington,Studio,Private Room,8600,0.608,5,10,4,Morningside Heights,2019-07-07
35265039,south-b,Studio,Private Room,4000,0.003,4,0,2,Mount Hope,
35265786,westlands,Studio,Private Room,6600,0.762,4.5,1,5,Astoria,2019-07-01
35265962,langata,Studio,Private Room,3600,0,5,4,2,Harlem,2019-06-27
35266157,runda,3 BR,Entire Home,23700,0.789,5,5,5,Cobble Hill,2019-07-07
35266422,lavington,Studio,Private Room,5100,0.814,4,0,4,Bedford-Stuyvesant,
35266495,langata,2 BR,Entire Home,15200,0.093,4.5,1,2,Upper East Side,2019-06-10
35266709,kileleshwa,Studio,Private Room,5900,0.044,4.5,1,4,Flushing,2019-07-08
35267090,south-c,1 BR,Entire Home,8700,0.121,4.5,1,1,Crown Heights,2019-07-01
35267137,runda,Studio,Private Room,3000,0.896,4,0,5,Sunnyside,
35267420,parklands,2 BR,Entire Home,12100,0.789,4,0,3,Jamaica,
35267761,parklands,Studio,Private Room,5300,0.271,5,2,3,East Elmhurst,2019-06-30
35268203,langata,Studio,Private Room,5700,0.118,4,0,2,Upper East Side,
35268366,westlands,Studio,Private Room,4100,0,4,0,5,Jackson Heights,
35268488,kilimani,Studio,Private Room,3200,0,4,0,4,Woodside,
35268573,kilimani,Studio,Private Room,3400,0,4,0,4,Woodside,
35268637,kilimani,Studio,Private Room,2600,0,4,0,4,Woodside,
35268673,thika-road,Studio,Private Room,2300,0,4,0,1,Elmhurst,
35268730,thika-road,Studio,Private Room,2200,0,4,0,1,Elmhurst,
35268845,kilimani,Studio,Private Room,3800,0.142,4,0,4,Long Island City,
35268861,thika-road,Studio,Private Room,2400,0,4,0,1,Elmhurst,
35268953,thika-road,Studio,Private Room,2100,0,4,0,1,Elmhurst,
35269041,thika-road,Studio,Private Room,2200,0,4,0,1,Elmhurst,
35269083,lavington,1 BR,Entire Home,9500,0.973,4.5,1,4,Bedford-Stuyvesant,2019-06-25
35269107,lavington,Studio,Private Room,2200,0.852,4,0,4,Bedford-Stuyvesant,
35269147,lavington,Studio,Private Room,2600,0,4,0,4,Bedford-Stuyvesant,
35275242,kilimani,Studio,Private Room,6300,0.989,4,0,4,Long Island City,
35275591,ngong-road,1 BR,Entire Home,5900,0.953,4,0,3,Clinton Hill,
35275920,lavington,Studio,Private Room,5900,0.986,5,2,4,Rockaway Beach,2019-06-30
35277302,muthaiga,Studio,Private Room,6500,0.956,5,2,5,Washington Heights,2019-06-10
35278838,kilimani,Studio,Private Room,2400,0.312,4,0,4,Borough Park,
35280902,kilimani,1 BR,Entire Home,10200,0.6,4,0,4,Financial District,
35281242,parklands,1 BR,Private Room,15100,0.959,4,0,3,Greenwich Village,
35281731,kileleshwa,3 BR,Entire Home,31400,0.816,4,0,4,Brooklyn Heights,
35281795,westlands,Studio,Private Room,4500,0.882,4,0,5,Astoria,
35282511,kilimani,2 BR,Entire Home,12100,0.896,4,0,4,Upper West Side,
35282577,south-b,Studio,Private Room,3600,0,5,2,2,Springfield Gardens,2019-06-12
35282883,kilimani,2 BR,Entire Home,19700,0.082,5,10,4,Financial District,2019-07-03
35283406,runda,2 BR,Entire Home,13100,0.764,4.5,1,5,Fort Greene,2019-06-18
35283631,langata,Studio,Private Room,5800,0.025,5,2,2,Harlem,2019-06-23
35283648,parklands,2 BR,Entire Home,17800,0.121,5,10,3,East Elmhurst,2019-07-07
35283981,lavington,2 BR,Entire Home,19700,0,4,0,4,Chelsea,
35284044,westlands,1 BR,Private Room,15600,0.825,4,0,5,Williamsburg,
35284206,gigiri,Studio,Private Room,4300,0.808,4,0,5,Flatbush,
35284472,lavington,Studio,Private Room,3300,0,5,3,4,Ridgewood,2019-06-08
35284533,kilimani,2 BR,Entire Home,19700,0.033,4.5,1,4,Long Island City,2019-06-29
35284618,lavington,1 BR,Entire Home,9100,0.901,4,0,4,Bedford-Stuyvesant,
35285031,parklands,1 BR,Entire Home,11300,0.066,5,7,3,East Elmhurst,2019-07-01
